customer_id,age,gender,location,tenure_months,estimated_income
2550,49.0,Female,Urban,45,24856.270871538763
2551,28.0,Female,Urban,9,62773.79249724065
2552,27.0,Male,Suburban,37,96327.37624052448
2553,26.0,Female,Urban,23,46000.02520492336
2554,31.0,Male,Urban,1,90970.85144348466
2555,30.0,Male,Rural,2,
2556,,Female,Suburban,43,
2557,19.0,Female,Suburban,28,77508.84108738712
2558,52.0,nan,Urban,36,63555.89458863076
2559,24.0,Female,Urban,31,47735.11043821336
2560,38.0,Female,Urban,41,63513.48664078732
2561,35.0,Female,Urban,5,64663.639019619186
2562,20.0,Female,Suburban,37,79431.19227091942
2563,59.0,Female,Urban,25,14979.794882905022
2564,56.0,Male,Suburban,8,31402.59519969169
2565,58.0,Female,Urban,34,64726.066474728315
2566,66.0,Male,Urban,39,66654.60982181074
2567,28.0,Female,Rural,49,42655.487831842904
2568,56.0,Male,Urban,32,67145.55827526811
2569,41.0,Female,Urban,58,73567.11419811266
2570,63.0,Male,Urban,59,56105.821995297585
2571,36.0,Male,Urban,11,88591.11426013023
2572,21.0,Female,Urban,47,92328.8884406276
2573,43.0,Male,Urban,25,62435.69557185947
2574,55.0,Female,Suburban,3,76817.44819399125
2575,59.0,Male,Suburban,45,26072.76422958966
2576,49.0,Male,Urban,50,81467.4263802902
2577,56.0,Male,Urban,52,89319.72345273141
2578,62.0,Female,Suburban,32,39691.93405232855
2579,63.0,Male,Urban,52,
2580,53.0,Female,Suburban,35,22529.009541751366
2581,57.0,Male,Suburban,32,44264.54276491599
2582,54.0,Male,Urban,34,
2583,50.0,Male,Suburban,37,30504.939870979408
2584,53.0,Male,Rural,52,55240.193823385154
2585,,Female,Suburban,5,53920.767444225436
2586,26.0,Female,Urban,45,72335.53713433456
2587,25.0,Female,Urban,28,29722.044691550163
2588,50.0,Male,Rural,28,72466.8550959557
2589,23.0,Male,Urban,8,44216.637253424415
2590,58.0,Male,Suburban,27,34429.76997455582
2591,56.0,Female,Urban,16,56072.16520273185
2592,21.0,Male,Urban,18,75054.86218450184
2593,30.0,Female,Suburban,25,50315.80764367471
2594,66.0,Male,Suburban,58,70278.11859074525
2595,19.0,Male,Suburban,48,65578.12801276735
2596,22.0,Male,Rural,1,122693.3066284926
2597,61.0,Male,Urban,8,53748.28780199849
2598,44.0,Female,Urban,21,56670.189087806466
2599,49.0,Male,Rural,34,82158.45095033848
2600,38.0,Female,Urban,24,58965.77401074657
2601,25.0,Male,Suburban,37,65019.72737161481
2602,55.0,Female,Urban,26,24867.075311853798
2603,25.0,Male,Urban,47,
2604,67.0,Female,Urban,14,45898.05028542494
2605,20.0,Female,Urban,58,50409.84690839976
2606,61.0,Other,Suburban,29,65130.774178115316
2607,20.0,Male,Suburban,30,58901.817400874694
2608,39.0,Female,Suburban,3,
2609,23.0,Male,Urban,7,79079.6761961258
2610,19.0,Male,Urban,36,56455.98538633311
2611,40.0,Male,Urban,11,65989.6090984984
2612,61.0,Male,Urban,32,19326.571212755975
2613,19.0,nan,Urban,59,66291.60728308208
2614,55.0,Male,Urban,58,81060.24812844851
2615,34.0,Female,Urban,12,41804.966525717595
2616,52.0,Female,Urban,15,75110.19149959002
2617,51.0,Female,Urban,38,50960.5272277452
2618,40.0,Female,Urban,58,48466.283508502085
2619,47.0,Male,Urban,24,
2620,69.0,Female,Urban,1,59342.11347104472
2621,25.0,Male,Rural,18,77336.31492261277
2622,39.0,Female,Urban,46,20947.650232854074
2623,61.0,Female,Suburban,56,47803.26558655557
2624,53.0,Other,Urban,7,74231.93606200287
2625,22.0,Male,Suburban,42,62488.189165153126
2626,30.0,Male,Urban,41,56322.66702183466
2627,46.0,Male,Suburban,2,72079.55384568438
2628,48.0,Male,Urban,40,43372.893965297844
2629,64.0,Male,Suburban,54,
2630,33.0,Female,Urban,31,55748.395200185434
2631,59.0,Male,Urban,33,43685.216562729285
2632,47.0,Female,Suburban,52,44998.70367096349
2633,33.0,Female,Urban,30,58369.00227668728
2634,29.0,Female,Rural,31,51470.46080060299
2635,34.0,Male,Urban,34,70523.18780902
2636,33.0,Male,Urban,7,59072.60896771906
2637,29.0,Male,Suburban,25,52880.358053450116
2638,25.0,Male,Urban,16,67067.87010786687
2639,37.0,Female,Urban,22,49409.170961215284
2640,20.0,Male,Suburban,36,69826.67933566321
2641,33.0,Female,Suburban,53,66527.8563913782
2642,47.0,Female,Rural,27,65704.85621087109
2643,62.0,Female,Urban,17,52841.0436612848
2644,40.0,Male,Urban,4,47407.81617621191
2645,45.0,Male,Urban,58,76174.14943165664
2646,68.0,Female,Urban,35,72281.08620581859
2647,57.0,Female,Suburban,41,39840.28585423445
2648,,Male,Urban,22,51343.444700632885
2649,37.0,Male,Urban,47,86794.20607923751
2650,57.0,Male,Urban,52,79680.15026630819
2651,61.0,Female,Suburban,35,36599.57756465681
2652,18.0,Male,Rural,44,60237.778288430876
2653,47.0,Female,Suburban,15,68380.09200835801
2654,38.0,Male,Urban,52,79872.72607866323
2655,37.0,Female,Suburban,40,62542.43890137988
2656,23.0,Female,Suburban,44,69677.21200401687
2657,39.0,Female,Urban,21,
2658,35.0,Male,Urban,13,81313.88290407078
2659,25.0,Male,Urban,47,56384.63291982508
2660,56.0,Male,Urban,11,60911.175549342086
2661,49.0,Female,Suburban,49,44838.95438232401
2662,50.0,Female,Urban,53,54537.41709689157
2663,33.0,Female,Urban,56,51851.75162677518
2664,29.0,Male,Rural,27,56227.61794341341
2665,55.0,Female,Suburban,31,
2666,69.0,Male,Suburban,44,76267.23159454425
2667,51.0,Female,Urban,32,66986.45629050786
2668,31.0,Male,Urban,52,34401.257461788045
2669,53.0,Female,Urban,30,71007.85015458225
2670,50.0,Male,Urban,18,49024.37554806651
2671,40.0,Male,Urban,16,38211.97202778663
2672,67.0,Female,Urban,35,37154.75784006439
2673,62.0,Male,Urban,59,63395.56140538773
2674,19.0,Female,Urban,9,81218.41113774801
2675,58.0,Female,Urban,39,55783.798826214974
2676,38.0,Female,Suburban,51,78745.34108655661
2677,19.0,Male,Suburban,37,61713.468435306415
2678,44.0,Female,Urban,51,16887.78277483197
2679,26.0,Female,Urban,10,72242.97508732161
2680,18.0,Male,Urban,52,49156.501542501675
2681,28.0,Female,Urban,12,43789.248777746216
2682,20.0,Male,Urban,8,72357.82013125296
2683,69.0,Male,Suburban,3,62677.19748867245
2684,,Male,Rural,19,58654.64288261279
2685,43.0,Male,Suburban,59,61941.047258208426
2686,21.0,Male,Rural,11,43058.17381262558
2687,35.0,Female,Suburban,8,95399.21742819359
2688,23.0,Female,Urban,26,63451.49895591567
2689,52.0,Male,Rural,45,63172.79799746633
2690,39.0,Female,Urban,58,58259.05019834435
2691,60.0,Female,Suburban,23,27669.239251353654
2692,32.0,Female,Urban,55,
2693,39.0,Female,Urban,10,35524.54372577197
2694,,Female,Suburban,18,33606.83866179771
2695,69.0,Male,Urban,12,29168.750933600477
2696,59.0,Male,Urban,39,47295.82946916396
2697,29.0,Male,Urban,26,60409.6729899113
2698,64.0,Female,Urban,11,31556.113576990276
2699,66.0,Male,Rural,10,
2700,59.0,Female,Suburban,3,65949.18296252261
2701,55.0,Male,Urban,7,
2702,35.0,Female,Urban,4,103241.86390203827
2703,62.0,Male,Suburban,40,55188.03284978098
2704,52.0,Male,Urban,8,75964.20815607168
2705,47.0,Male,Urban,38,64189.31662349359
2706,41.0,Male,Urban,13,88774.74804960948
2707,59.0,Male,Suburban,12,81691.69574682554
2708,47.0,Female,Urban,35,53999.97367871685
2709,31.0,Male,Urban,38,54726.381084073495
2710,23.0,Male,Urban,54,33171.69654152673
2711,20.0,Female,Urban,51,62319.09500960008
2712,33.0,Male,Urban,43,73092.81454911156
2713,24.0,Female,Urban,36,58762.56044367972
2714,69.0,nan,Urban,47,88012.1212267552
2715,31.0,Male,Urban,2,62902.23178262959
2716,26.0,Male,Urban,15,84948.21825276777
2717,32.0,Male,Suburban,49,
2718,38.0,Female,Suburban,34,36809.25225629161
2719,52.0,Female,Urban,39,47500.19630072974
2720,19.0,Female,Urban,26,
2721,44.0,Female,Urban,48,45009.07522505507
2722,19.0,Male,Suburban,5,26898.67770980276
2723,52.0,Female,Suburban,48,19953.281591093604
2724,35.0,Female,Urban,25,80278.15228450275
2725,31.0,Female,Suburban,51,
2726,37.0,Female,Suburban,34,65513.170167706034
2727,35.0,Female,Rural,47,63367.13868558291
2728,27.0,Male,Urban,4,49051.300623367475
2729,42.0,Male,Urban,34,75886.67386132825
2730,19.0,Female,Urban,27,25214.454415787637
2731,42.0,Male,Suburban,55,18318.142113027883
2732,50.0,Female,Suburban,42,
2733,53.0,Male,Urban,54,62593.96335784043
2734,48.0,Female,Urban,56,42317.716496981404
2735,31.0,Female,Urban,29,28133.411856420906
2736,18.0,Male,Urban,5,71813.30386241328
2737,63.0,Female,Urban,18,
2738,33.0,Female,Urban,4,73881.76929587456
2739,63.0,Female,Urban,1,86114.09820433514
2740,69.0,Male,Suburban,50,
2741,20.0,Male,Urban,20,64266.36247342358
2742,52.0,Male,Urban,6,64991.8619471716
2743,58.0,Male,Urban,20,74888.513813342
2744,23.0,Female,Suburban,20,49331.747935192405
2745,42.0,Other,Urban,46,61116.61386842887
2746,30.0,Female,Rural,27,74673.35557158066
2747,51.0,Female,Urban,26,68755.01761672359
2748,25.0,Female,Rural,32,91178.9506366429
2749,38.0,Male,Suburban,10,42630.940609463396
2750,51.0,Female,Urban,18,64140.48911528029
2751,21.0,Male,Rural,41,58274.336962067624
2752,42.0,Female,Urban,12,55869.682524514676
2753,,Male,Urban,10,71762.77499200897
2754,21.0,Male,Urban,24,62312.89145585165
2755,62.0,Female,Urban,24,38680.99436125816
2756,29.0,Female,Suburban,53,79054.15150515173
2757,49.0,Female,Suburban,51,71805.19030745301
2758,49.0,Female,Urban,38,89493.81872557604
2759,45.0,Male,Urban,46,74542.3919152821
2760,30.0,Female,Urban,25,55729.55483019339
2761,48.0,Male,Suburban,8,55882.66437259249
2762,31.0,Female,Urban,55,80716.01662339842
2763,37.0,Female,Rural,14,44657.76023862985
2764,35.0,Male,Urban,43,41902.25451821533
2765,46.0,Female,Urban,31,64407.516116752195
2766,23.0,Female,Suburban,24,30118.310553961066
2767,,Male,Urban,16,
2768,,Female,Urban,20,69393.70170016983
2769,60.0,Female,Urban,38,55072.123283696936
2770,19.0,Female,Urban,47,88160.83233408899
2771,40.0,Male,Rural,15,82559.44618583593
2772,,Male,Urban,14,44435.762792153895
2773,48.0,Female,Urban,53,73115.2379783779
2774,68.0,Male,Urban,12,79690.83031889879
2775,22.0,Other,Urban,34,61655.37362529476
2776,36.0,Male,Suburban,8,51363.7707228757
2777,51.0,Female,Rural,19,37824.25532622839
2778,27.0,Female,Suburban,46,48835.44541310507
2779,42.0,Male,Urban,5,38269.83436812238
2780,19.0,Male,Urban,56,78249.3228036827
2781,28.0,Female,Urban,27,54897.19430811308
2782,67.0,Female,Suburban,41,70433.0356195699
2783,48.0,Male,Urban,13,85206.03771752231
2784,32.0,Female,Urban,32,64243.577905384765
2785,26.0,Male,Rural,31,83541.49728134887
2786,40.0,Male,Urban,41,52988.8176615483
2787,36.0,Female,Urban,46,67729.11759480293
2788,26.0,Male,Urban,37,64108.13882401995
2789,52.0,Female,Urban,2,
2790,38.0,Male,Urban,7,53813.24188484836
2791,26.0,Male,Urban,48,88303.78357601742
2792,45.0,Male,Urban,11,53102.58980400405
2793,63.0,Female,Urban,11,26747.25268659414
2794,68.0,Female,Suburban,23,53075.27281538675
2795,24.0,Female,Urban,31,44941.41100776187
2796,33.0,Male,Suburban,44,69118.45597974096
2797,33.0,Male,Urban,45,72295.87665223691
2798,50.0,Female,Urban,8,67162.5783911429
2799,21.0,Male,Rural,56,51810.47858940213
2800,21.0,Female,Urban,32,61183.676665965824
2801,56.0,Male,Urban,48,
2802,57.0,Female,Suburban,21,
2803,34.0,Male,Urban,31,57757.960745179764
2804,54.0,Female,Urban,1,112733.24222938529
2805,56.0,Male,Urban,13,39414.98593754014
2806,69.0,Male,Suburban,11,22903.10103889452
2807,46.0,Male,Suburban,29,88478.86761528016
2808,69.0,Male,Urban,4,68973.07142903216
2809,53.0,Male,Urban,36,65958.80942331218
2810,55.0,Female,Urban,15,52828.46613810628
2811,56.0,Female,Urban,59,64525.058802989006
2812,67.0,Female,Urban,3,61035.351792500005
2813,54.0,Female,Urban,56,86215.33335537554
2814,69.0,Female,Urban,51,
2815,52.0,Male,Urban,29,72044.78290265828
2816,24.0,Male,Rural,21,46345.62100860061
2817,44.0,Male,Urban,2,64579.19261562194
2818,45.0,Female,Urban,6,47691.715047804784
2819,39.0,Male,Urban,31,84569.35018071019
2820,31.0,Male,Rural,54,45700.3508373274
2821,24.0,Female,Suburban,24,57309.78634121356
2822,54.0,Male,Suburban,40,
2823,39.0,Female,Urban,17,50037.29803632998
2824,22.0,Female,Suburban,5,49811.40548693281
2825,19.0,Male,Urban,2,56945.61525883447
2826,44.0,Male,Urban,58,42007.42543128981
2827,38.0,Female,Urban,12,84312.57384898161
2828,55.0,Female,Suburban,5,
2829,32.0,Male,Suburban,42,49327.613546931534
2830,38.0,Female,Suburban,41,75393.73487124026
2831,27.0,Female,Rural,20,103247.9797938031
2832,40.0,Male,Urban,8,51915.281448473805
2833,56.0,Male,Urban,1,55096.91631754546
2834,22.0,Female,Urban,56,45234.12900722432
2835,18.0,Male,Suburban,6,73240.56871192432
2836,30.0,Female,Urban,56,79107.43211025326
2837,38.0,Male,Suburban,54,59072.43946092593
2838,43.0,Female,Urban,11,51232.65684778055
2839,67.0,Female,Urban,3,70679.2044311798
2840,62.0,Female,Urban,31,74793.40066125646
2841,38.0,Male,Urban,28,91080.84933737163
2842,35.0,Male,Suburban,47,48349.335569434945
2843,54.0,Female,Urban,43,77046.7136614853
2844,62.0,Male,Urban,56,62115.639713011326
2845,49.0,Male,Urban,5,25314.405318383608
2846,53.0,Female,Urban,26,90444.09264243618
2847,34.0,Male,Urban,16,65949.60687254331
2848,52.0,Male,Urban,53,72136.08116845285
2849,66.0,Male,Suburban,31,78926.35033125439
2850,28.0,Female,Urban,28,
2851,38.0,Female,Urban,7,40660.14860290391
2852,,Male,Urban,38,73493.57481667347
2853,43.0,Male,Urban,9,69932.61117400299
2854,21.0,Male,Urban,39,26603.18949814811
2855,51.0,Female,Urban,35,
2856,69.0,Male,Urban,43,52453.50968259643
2857,,Female,Suburban,27,79911.3522722667
2858,35.0,Male,Urban,12,53279.9943580986
2859,57.0,nan,Suburban,53,49335.770929323655
2860,52.0,Male,Rural,25,58421.5618374292
2861,58.0,Female,Urban,43,102434.49111187921
2862,46.0,Male,Urban,29,100258.8675952995
2863,69.0,Male,Urban,31,49309.340106522555
2864,,Female,Urban,58,
2865,55.0,Female,Suburban,34,60467.34601171191
2866,59.0,Male,Suburban,33,100366.29808611769
2867,38.0,Female,Urban,27,83057.41909779143
2868,59.0,Female,Urban,56,65581.10894921626
2869,30.0,Female,Urban,56,61627.64110452466
2870,66.0,Male,Urban,2,
2871,58.0,Female,Suburban,14,69670.13453362622
2872,34.0,Female,Urban,13,37947.28637844634
2873,26.0,Male,Urban,24,64156.267817715605
2874,58.0,Female,Suburban,5,46966.37615018458
2875,18.0,Male,Urban,34,
2876,19.0,Male,Urban,55,82291.04390638458
2877,65.0,Female,Urban,23,64074.975563059284
2878,46.0,Female,Urban,19,50909.596907315936
2879,50.0,Male,Suburban,30,35762.61083479667
2880,27.0,Male,Suburban,49,
2881,67.0,Female,Urban,43,58811.14685690821
2882,57.0,Male,Rural,16,93717.18462673863
2883,38.0,Female,Urban,52,39018.47650424241
2884,45.0,Female,Suburban,50,65895.28583950749
2885,28.0,Male,Suburban,52,68142.38600868317
2886,,Female,Urban,40,84452.78503857937
2887,25.0,Female,Suburban,34,62497.55316915133
2888,39.0,Male,Urban,49,68159.5508983712
2889,25.0,Female,Urban,11,83641.97489330567
2890,66.0,Female,Suburban,14,44458.72593941202
2891,,Female,Suburban,48,75824.11099705666
2892,34.0,Female,Suburban,47,32120.61917637152
2893,,Male,Suburban,15,61283.87676913675
2894,41.0,Male,Urban,35,55253.03043589092
2895,,Male,Urban,58,45557.990658428775
2896,36.0,Male,Rural,7,79447.86418849477
2897,22.0,Male,Urban,29,80570.23816669818
2898,49.0,Female,Suburban,44,81380.54790739654
2899,61.0,Female,Urban,54,67594.81300683964
2900,,Female,Suburban,22,35348.405112433895
2901,40.0,Female,Urban,23,53420.49505702527
2902,54.0,Female,Rural,24,80117.61004647322
2903,25.0,Female,Urban,35,79853.77016251933
2904,30.0,Female,Rural,51,83933.89565588838
2905,25.0,Male,Urban,10,66281.82062401068
2906,40.0,Female,Urban,8,56361.454729406294
2907,60.0,Female,Suburban,48,20690.505316288647
2908,18.0,Male,Suburban,48,77252.94568890522
2909,62.0,Female,Rural,12,58017.09148228901
2910,68.0,Female,Urban,29,34924.441532645986
2911,41.0,Male,Urban,29,75254.56090749294
2912,52.0,Female,Urban,23,88391.06919295772
2913,41.0,Male,Urban,26,77345.40291300039
2914,34.0,Male,Rural,37,73498.45068885747
2915,22.0,Female,Urban,32,78668.086090431
2916,37.0,Female,Urban,52,5387.382324115286
2917,38.0,Female,Urban,38,94423.22489368226
2918,57.0,Female,Urban,57,
2919,48.0,Male,Urban,6,45920.12375254795
2920,63.0,Female,Urban,8,50577.94873973654
2921,53.0,Female,Urban,17,52864.7070761868
2922,28.0,Other,Urban,12,90008.154603906
2923,69.0,Male,Rural,22,70876.66333486061
2924,32.0,Female,Urban,14,46429.91652449148
2925,36.0,Female,Urban,34,49456.95084815222
2926,24.0,Female,Rural,19,109887.39415106463
2927,68.0,Female,Suburban,6,67060.706522218
2928,45.0,Male,Rural,18,51363.514391028104
2929,68.0,Female,Rural,36,
2930,60.0,Female,Urban,54,26486.116619256383
2931,22.0,Male,Suburban,37,
2932,22.0,Female,Urban,38,61916.75755930849
2933,47.0,Female,Urban,15,82188.27964298335
2934,49.0,Male,Suburban,38,72321.48890183477
2935,25.0,Female,Urban,40,83481.22092843149
2936,27.0,Male,Suburban,9,71315.49136383129
2937,55.0,Male,Suburban,53,35483.111202633605
2938,64.0,Female,Urban,54,
2939,49.0,Male,Suburban,6,69352.46008862939
2940,65.0,Male,Urban,54,57598.03094183399
2941,45.0,Male,Urban,2,53880.48771436701
2942,34.0,Male,Suburban,16,57034.649554292315
2943,48.0,Female,Urban,52,29071.65354851581
2944,25.0,Female,Suburban,1,33356.7082520783
2945,57.0,Female,Urban,30,110835.30699741757
2946,42.0,Female,Urban,48,34970.56692194461
2947,26.0,Male,Suburban,33,24667.754223278534
2948,19.0,Female,Urban,1,45593.32939344289
2949,32.0,Female,Urban,39,
2950,67.0,Female,Urban,16,71223.70483882415
2951,20.0,Female,Suburban,17,39520.94108906906
2952,66.0,Female,Urban,48,61931.64669384159
2953,53.0,Female,Suburban,48,49107.883584686446
2954,21.0,Male,Urban,38,63805.84557984238
2955,31.0,Female,Suburban,18,54134.82906408652
2956,58.0,Male,Rural,22,
2957,58.0,Male,Urban,22,47017.36792334741
2958,42.0,Male,Urban,59,16017.387126816917
2959,67.0,Male,Suburban,35,55569.33395821581
2960,27.0,Male,Suburban,31,58471.28759923369
2961,38.0,Male,Urban,40,31830.05216043853
2962,53.0,Female,Suburban,27,53265.89358241425
2963,29.0,Female,Suburban,36,54894.85748095083
2964,44.0,nan,Suburban,55,22930.47233104887
2965,57.0,Male,Suburban,4,44569.332422165884
2966,19.0,Female,Urban,49,43939.69121766442
2967,30.0,Female,Rural,54,63594.77609471445
2968,49.0,Male,Urban,5,84904.48584532687
2969,48.0,Female,Urban,25,60944.28168397206
2970,33.0,Female,Urban,31,83191.75147500407
2971,49.0,Male,Urban,14,55550.547153406485
2972,49.0,Female,Urban,30,67424.84418363214
2973,51.0,Female,Urban,47,61335.942915650085
2974,28.0,Male,Urban,57,108228.77828081147
2975,27.0,Male,Suburban,12,
2976,32.0,Male,Urban,27,75649.57193714117
2977,34.0,Male,Urban,45,64054.48005726756
2978,57.0,Female,Urban,24,82512.28304142765
2979,35.0,Female,Urban,55,
2980,26.0,Male,Urban,30,66814.79687588089
2981,42.0,Female,Urban,18,37167.00673975301
2982,57.0,Male,Rural,14,38928.9964693909
2983,31.0,Male,Suburban,56,47677.32506638407
2984,42.0,Male,Suburban,19,54149.71353379135
2985,,Female,Urban,22,62222.924978555595
2986,39.0,Male,Urban,26,47725.372738929465
2987,69.0,Male,Urban,7,20455.963774913078
2988,47.0,Male,Suburban,28,80547.50522356815
2989,37.0,Female,Urban,38,68946.09486630403
2990,38.0,nan,Urban,5,61205.01971127284
2991,61.0,Male,Urban,36,85077.16639028823
2992,49.0,Male,Urban,18,43926.77752323745
2993,68.0,Female,Rural,57,57382.00170758681
2994,63.0,Female,Suburban,14,63190.85460209663
2995,66.0,Male,Suburban,48,51696.61303672932
2996,38.0,Female,Urban,23,44086.72263743638
2997,52.0,Female,Suburban,55,77495.39980257848
2998,49.0,Male,Suburban,52,
2999,,Female,Rural,14,72480.32210866865
3000,56.0,Female,Urban,32,43527.42640449654
3001,66.0,Female,Urban,5,
3002,29.0,Male,Suburban,22,47534.57467099694
3003,58.0,Male,Urban,28,64944.39044521217
3004,64.0,Male,Suburban,43,99591.76019546206
3005,35.0,Male,Rural,12,77041.56132688053
3006,38.0,Female,Urban,18,66784.3863603147
3007,30.0,Female,Urban,36,87009.91501227996
3008,38.0,Female,Urban,31,48606.77503962457
3009,25.0,nan,Suburban,13,69812.91080745966
3010,63.0,Male,Suburban,20,43362.96872430154
3011,57.0,Female,Urban,45,52765.0649367199
3012,63.0,Female,Urban,36,
3013,24.0,Male,Urban,55,65473.2890298593
3014,40.0,Female,Suburban,55,88143.32610966076
3015,61.0,Male,Urban,7,
3016,49.0,Female,Urban,23,84416.05195480515
3017,28.0,Female,Suburban,34,61034.54022725061
3018,39.0,Male,Urban,53,
3019,39.0,Female,Urban,58,60483.82991073024
3020,60.0,Female,Urban,50,67211.48304642965
3021,42.0,Male,Urban,32,54822.61689285005
3022,39.0,Male,Urban,21,32218.145916987738
3023,45.0,Male,Rural,6,59285.80064951221
3024,46.0,Female,Suburban,16,62648.15077285567
3025,30.0,Female,Suburban,35,
3026,35.0,Female,Rural,54,14790.499736815109
3027,19.0,Female,Urban,47,92347.06801686202
3028,46.0,Female,Urban,53,80965.32077821309
3029,38.0,Male,Urban,20,
3030,32.0,Female,Suburban,42,63084.99126371671
3031,69.0,Male,Suburban,41,
3032,,Male,Urban,11,99016.33017389748
3033,67.0,Female,Urban,32,84692.83824433567
3034,48.0,Male,Urban,14,
3035,32.0,Female,Urban,24,65713.30286210177
3036,68.0,Female,Suburban,44,57823.69613854845
3037,40.0,Male,Urban,39,71887.97286042148
3038,41.0,Male,Rural,43,59112.90911814857
3039,61.0,Female,Urban,31,66158.03142220233
3040,30.0,Female,Suburban,17,68759.97182863706
3041,39.0,Male,Rural,25,108606.06827062601
3042,60.0,Male,Rural,9,
3043,54.0,Female,Urban,22,63199.48980504019
3044,,Female,Urban,55,84548.90418229226
3045,20.0,Male,Urban,45,76533.5320244046
3046,36.0,Male,Urban,48,73548.91574144331
3047,40.0,Female,Suburban,35,
3048,46.0,Female,Rural,37,81758.16987294843
3049,47.0,nan,Urban,55,47504.65581382065
3050,56.0,Female,Urban,17,45208.622398410356
3051,61.0,Female,Urban,28,59233.33055623046
3052,64.0,Male,Suburban,1,51275.37340101379
3053,42.0,Female,Rural,53,
3054,54.0,Male,Urban,9,66759.96241391872
3055,64.0,Female,Urban,55,65467.66867141113
3056,25.0,Male,Suburban,49,
3057,59.0,Male,Suburban,13,44887.70379721177
3058,33.0,Female,Urban,47,
3059,25.0,Female,Suburban,32,92872.62710693495
3060,18.0,Male,Rural,28,51925.884477620835
3061,61.0,Female,Urban,53,52023.11751845076
3062,22.0,Male,Urban,31,58217.01771382013
3063,20.0,Male,Urban,8,94493.09351280173
3064,18.0,Female,Urban,8,61074.32348678467
3065,,Male,Urban,34,15165.207757072458
3066,57.0,Female,Urban,23,95752.77809433985
3067,52.0,Male,Urban,10,73832.77410075736
3068,49.0,Female,Urban,37,
3069,59.0,Female,Urban,48,49776.14730458092
3070,51.0,Male,Urban,25,
3071,60.0,Male,Suburban,51,55821.08454224561
3072,42.0,Female,Suburban,33,89742.1587586679
3073,27.0,Female,Urban,45,22659.13910747898
3074,38.0,Male,Urban,4,53131.83113178389
3075,63.0,Female,Suburban,7,62223.00556697612
3076,56.0,Male,Urban,33,
3077,44.0,Male,Rural,2,44066.0550702054
3078,44.0,Female,Urban,48,83798.62091103557
3079,19.0,Male,Suburban,46,56824.23440859571
3080,58.0,Female,Urban,32,54255.84240427891
3081,65.0,Female,Suburban,5,66922.98623100095
3082,30.0,Female,Suburban,57,54394.307840411406
3083,26.0,Female,Rural,46,48926.18539171863
3084,69.0,Female,Rural,17,41489.61703144214
3085,53.0,Female,Urban,12,103801.22518083925
3086,39.0,Female,Urban,52,75864.94762496601
3087,59.0,Other,Urban,12,52353.61309382071
3088,43.0,Female,Urban,35,85427.00514317624
3089,29.0,Male,Urban,21,70469.58108187563
3090,34.0,Female,Suburban,21,60770.26232570553
3091,31.0,Female,Rural,58,
3092,31.0,Female,Urban,2,43444.1716706677
3093,51.0,Female,Urban,53,
3094,,Female,Urban,57,75044.8281560524
3095,28.0,nan,Suburban,21,32540.56836882826
3096,33.0,Male,Urban,15,
3097,68.0,Female,Rural,11,
3098,48.0,Male,Suburban,10,82247.97966525287
3099,23.0,Female,Suburban,18,70288.5491004536
3100,36.0,Female,Urban,23,50873.43894129782
3101,54.0,Male,Urban,31,64720.06062560796
3102,21.0,Male,Rural,54,55784.48397506219
3103,64.0,Female,Suburban,55,67639.90345806937
3104,21.0,Male,Rural,56,89561.89637675144
3105,37.0,Male,Urban,26,44355.329647113744
3106,27.0,Female,Suburban,53,65619.840213988
3107,41.0,Male,Urban,2,58065.33537660286
3108,52.0,Female,Suburban,39,54743.72166680998
3109,43.0,Female,Suburban,7,57203.29927012385
3110,54.0,Male,Suburban,24,86271.83766967965
3111,55.0,Male,Suburban,39,71590.41082736565
3112,38.0,Female,Urban,32,50417.01577915334
3113,57.0,Female,Rural,26,
3114,56.0,Female,Rural,23,48824.306571425805
3115,38.0,Female,Urban,14,24215.30539807307
3116,27.0,Female,Rural,29,13907.466648490881
3117,55.0,Male,Urban,25,70015.6451303398
3118,63.0,Male,Suburban,56,54311.57543003633
3119,21.0,Male,Urban,31,79948.88319347792
3120,62.0,Male,Rural,2,67742.44837242509
3121,37.0,Female,Urban,2,65210.63229083133
3122,34.0,Female,Urban,23,50982.09842146431
3123,24.0,Male,Urban,58,70432.8836631538
3124,21.0,Female,Urban,47,91035.44995486176
3125,46.0,Male,Suburban,11,19614.668219937907
3126,31.0,Male,Urban,29,57004.161504195334
3127,20.0,Female,Suburban,42,86903.64782580102
3128,41.0,Male,Rural,35,37090.29368200068
3129,54.0,Male,Suburban,49,62670.20343709781
3130,33.0,Male,Suburban,9,
3131,69.0,Male,Urban,32,54647.68517830044
3132,21.0,Female,Urban,30,24535.789571149282
3133,41.0,Female,Urban,15,79694.64327654641
3134,51.0,Male,Urban,14,63011.93933230579
3135,47.0,Male,Rural,51,31111.724265367284
3136,35.0,Female,Urban,17,68372.4292310818
3137,36.0,Female,Rural,22,
3138,48.0,Male,Urban,52,46223.49605997845
3139,36.0,Male,Suburban,30,99363.9826470841
3140,66.0,Female,Urban,17,70321.92085925861
3141,63.0,Female,Urban,16,85804.40630410213
3142,36.0,Male,Suburban,52,56777.410415470906
3143,39.0,Female,Urban,8,27499.66400741673
3144,41.0,Male,Suburban,59,13527.978812155074
3145,62.0,Female,Urban,39,39722.44461222482
3146,29.0,Female,Urban,31,86957.44129385293
